label,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20
Z,0.4651477038860321,0.8317627310752869,2.393686031609832e-07,0.5294675827026367,0.766685962677002,0.034759145230054855,0.5596485137939453,0.6828176975250244,0.04282859340310097,0.5842877626419067,0.6204187870025635,0.039958417415618896,0.6094667315483093,0.5728487968444824,0.03685377165675163,0.5023996233940125,0.5411844253540039,0.040219664573669434,0.6016840934753418,0.5187835693359375,0.03554973006248474,0.6649439334869385,0.527307391166687,0.024197477847337723,0.7118112444877625,0.5432569980621338,0.014438178390264511,0.49714893102645874,0.5380569696426392,0.01244511641561985,0.6139639019966125,0.5084018111228943,0.011653906665742397,0.679347813129425,0.5175989270210266,0.005995309446007013,0.7274980545043945,0.5350849628448486,0.0004580745880957693,0.5074664950370789,0.5599596500396729,-0.014673268422484398,0.6233283281326294,0.5280750393867493,-0.0157464686781168,0.6880828142166138,0.5352150797843933,-0.016588933765888214,0.7325327396392822,0.5481387376785278,-0.018887033686041832,0.5309737324714661,0.6008398532867432,-0.040404271334409714,0.6256510615348816,0.5766811370849609,-0.039464302361011505,0.6774688363075256,0.5782448649406433,-0.035026367753744125,0.7152186632156372,0.5833215117454529,-0.03207290545105934
J,0.2791399359703064,0.5962551832199097,-4.759562882705737e-11,0.3301176130771637,0.5155114531517029,-0.014876702800393105,0.393367201089859,0.4268606901168823,-0.039061810821294785,0.4244467616081238,0.33779942989349365,-0.061574842780828476,0.4353388249874115,0.2582830786705017,-0.08410228043794632,0.40564391016960144,0.43261438608169556,-0.07832826673984528,0.48757821321487427,0.4289987087249756,-0.1192459762096405,0.5366950035095215,0.4262259304523468,-0.13877810537815094,0.5805807709693909,0.42759793996810913,-0.15075014531612396,0.38269490003585815,0.4732654094696045,-0.09003699570894241,0.49543869495391846,0.5810744762420654,-0.13139411807060242,0.46358343958854675,0.5960580110549927,-0.1297762095928192,0.4329591989517212,0.5774145722389221,-0.12652233242988586,0.3616102635860443,0.5328044891357422,-0.10065657645463943,0.4669620394706726,0.635362446308136,-0.13996610045433044,0.43837404251098633,0.6316066980361938,-0.13057109713554382,0.4098668396472931,0.605488657951355,-0.12069586664438248,0.3442564010620117,0.5988940000534058,-0.11086060851812363,0.4207569658756256,0.6675391793251038,-0.1356123387813568,0.40647584199905396,0.6651681661605835,-0.12867513298988342,0.3861273229122162,0.6445255279541016,-0.12147511541843414
T,0.7599462270736694,0.47695690393447876,-2.87384324337836e-07,0.6796126365661621,0.5116233229637146,-0.015965349972248077,0.621918261051178,0.5120980739593506,-0.039057519286870956,0.5791907906532288,0.5165880918502808,-0.06249648332595825,0.5394843816757202,0.5362874269485474,-0.08609885722398758,0.5765475034713745,0.3597841262817383,-0.03876521438360214,0.4949136972427368,0.36074119806289673,-0.07429859787225723,0.43525028228759766,0.35227155685424805,-0.10039620101451874,0.38828545808792114,0.3427264392375946,-0.1211460530757904,0.6105163097381592,0.32782313227653503,-0.049447741359472275,0.5559426546096802,0.45711737871170044,-0.08175726234912872,0.5942932963371277,0.5016418099403381,-0.08247856795787811,0.6208406686782837,0.48446881771087646,-0.08112024515867233,0.6537779569625854,0.33978474140167236,-0.06282692402601242,0.6107748746871948,0.48478731513023376,-0.08589756488800049,0.639705240726471,0.5113712549209595,-0.06759818643331528,0.6566373109817505,0.48460960388183594,-0.055988214910030365,0.6964695453643799,0.3753649592399597,-0.07952985167503357,0.6604979634284973,0.49728238582611084,-0.09986412525177002,0.677166223526001,0.5166258215904236,-0.08992301672697067,0.6895279884338379,0.4900211691856384,-0.08006106317043304
Q,0.6699462532997131,0.922862708568573,-8.09569996818027e-07,0.5699437856674194,0.8845136165618896,-0.033930446952581406,0.4875198006629944,0.8144264221191406,-0.06631477922201157,0.4390152096748352,0.7465311884880066,-0.09946693480014801,0.4312211871147156,0.6812478303909302,-0.12841273844242096,0.5412542223930359,0.5878134369850159,-0.029591994360089302,0.46053141355514526,0.5157504081726074,-0.07284250110387802,0.40365540981292725,0.48421984910964966,-0.1014670729637146,0.35741084814071655,0.46687787771224976,-0.12093708664178848,0.5929283499717712,0.5788497924804688,-0.036466531455516815,0.46989139914512634,0.6085087060928345,-0.07438920438289642,0.4854644536972046,0.713238537311554,-0.08033862709999084,0.5293797850608826,0.7386351823806763,-0.07956787943840027,0.6369010210037231,0.6113728880882263,-0.04999728500843048,0.5132386088371277,0.6889680624008179,-0.07988394796848297,0.532550573348999,0.772929310798645,-0.06300356239080429,0.5701561570167542,0.7761030197143555,-0.05052808299660683,0.6656177639961243,0.6655030846595764,-0.06952747702598572,0.5611395239830017,0.7467383146286011,-0.09241260588169098,0.577636182308197,0.8089325428009033,-0.08326757699251175,0.6123172044754028,0.8112958669662476,-0.07262216508388519
A,0.350686252117157,0.7861710786819458,-2.508334091544384e-07,0.42092379927635193,0.7068527340888977,-0.038419559597969055,0.4805259704589844,0.6037039756774902,-0.06309650093317032,0.5186299085617065,0.5169109106063843,-0.08231806755065918,0.5328729152679443,0.4210836887359619,-0.09588572382926941,0.38898593187332153,0.5248677730560303,-0.08741900324821472,0.5254924297332764,0.6266335844993591,-0.13863447308540344,0.5084770917892456,0.666417121887207,-0.16075226664543152,0.46143507957458496,0.6393895149230957,-0.17459392547607422,0.333980917930603,0.5900601148605347,-0.09218151122331619,0.4921395182609558,0.701525092124939,-0.1394249051809311,0.46889787912368774,0.7261017560958862,-0.14554868638515472,0.42662641406059265,0.7025727033615112,-0.1543213129043579,0.2992652952671051,0.6769593954086304,-0.09953629225492477,0.4458022713661194,0.775842547416687,-0.14355072379112244,0.43094441294670105,0.7931969165802002,-0.13288892805576324,0.395547091960907,0.7697232961654663,-0.1265294998884201,0.2773045301437378,0.765903890132904,-0.11043279618024826,0.38668614625930786,0.8385810256004333,-0.14503107964992523,0.38681820034980774,0.8452339172363281,-0.14453125,0.3560786247253418,0.8263907432556152,-0.1434749960899353
A,0.21486128866672516,0.8478968143463135,-3.618531252413959e-07,0.25150349736213684,0.7273423671722412,-0.025514520704746246,0.2944203317165375,0.6112403273582458,-0.046903062611818314,0.31293153762817383,0.5181453227996826,-0.06396070122718811,0.3191143572330475,0.4323781728744507,-0.08320097625255585,0.2911408245563507,0.6355010271072388,-0.09348252415657043,0.2333114594221115,0.5959697961807251,-0.12784940004348755,0.22839835286140442,0.6139655113220215,-0.13780631124973297,0.2434948980808258,0.6224411725997925,-0.14488601684570312,0.26249173283576965,0.718310534954071,-0.10345086455345154,0.1805083453655243,0.6702728867530823,-0.14113624393939972,0.1934923529624939,0.6801699995994568,-0.144064798951149,0.2225552797317505,0.6924548149108887,-0.14903640747070312,0.22806325554847717,0.7997584342956543,-0.11263987421989441,0.14924141764640808,0.7496142983436584,-0.15665066242218018,0.17053046822547913,0.754387378692627,-0.15189135074615479,0.20675168931484222,0.7648688554763794,-0.14701227843761444,0.1930244266986847,0.8720525503158569,-0.12189619988203049,0.1382153034210205,0.8374478816986084,-0.16181422770023346,0.1652098149061203,0.8366898894309998,-0.16360437870025635,0.20569077134132385,0.8408029675483704,-0.16229861974716187
Q,0.5993934273719788,0.9037277698516846,-7.411208571284078e-07,0.5433914661407471,0.8564717769622803,-0.030259808525443077,0.4855782985687256,0.7737049460411072,-0.06164923682808876,0.434711754322052,0.7231818437576294,-0.09336426854133606,0.3940187394618988,0.6718555688858032,-0.11899514496326447,0.5751262307167053,0.6213974952697754,-0.062466204166412354,0.5162013173103333,0.5223610401153564,-0.11747962981462479,0.45608755946159363,0.4749101400375366,-0.1498701572418213,0.4100939929485321,0.4382474422454834,-0.16687515377998352,0.6211745142936707,0.6344828605651855,-0.06780325621366501,0.4754914939403534,0.6748538613319397,-0.10298089683055878,0.48378753662109375,0.7660238742828369,-0.10299275070428848,0.5230926275253296,0.8120182752609253,-0.10101637989282608,0.644561231136322,0.6890237331390381,-0.07793226838111877,0.49169591069221497,0.7453178763389587,-0.1056496649980545,0.5135370492935181,0.816207766532898,-0.08285535871982574,0.5578230023384094,0.8403289914131165,-0.06615204364061356,0.6616796255111694,0.7546840310096741,-0.09341178834438324,0.5389021635055542,0.7954727411270142,-0.12049003690481186,0.5455568432807922,0.8477005958557129,-0.10692790150642395,0.5767892599105835,0.873511016368866,-0.08922678232192993
Q,0.6713768243789673,0.8792192339897156,-9.298379950450908e-07,0.5941973924636841,0.8438866138458252,-0.03595874831080437,0.5223853588104248,0.7510858178138733,-0.06318163126707077,0.4822574257850647,0.6762875318527222,-0.08914155513048172,0.46191519498825073,0.6091246604919434,-0.10615178942680359,0.6061542630195618,0.5488994121551514,-0.03481217473745346,0.5046640038490295,0.4901881217956543,-0.073900006711483,0.4370790421962738,0.4875165820121765,-0.09599296003580093,0.38642922043800354,0.4805339574813843,-0.10966804623603821,0.637732982635498,0.5367941856384277,-0.036589425057172775,0.49103593826293945,0.5659472942352295,-0.06313948333263397,0.5098138451576233,0.6644514799118042,-0.06093714013695717,0.554520308971405,0.6958014369010925,-0.05849780514836311,0.6582728028297424,0.5617169141769409,-0.044988080859184265,0.510928750038147,0.6254656314849854,-0.0652974471449852,0.5442827343940735,0.7104201912879944,-0.044344767928123474,0.593464195728302,0.7191208004951477,-0.03248870000243187,0.6694960594177246,0.6024032831192017,-0.060259174555540085,0.551314651966095,0.6621412634849548,-0.0806645005941391,0.5693343877792358,0.7289450168609619,-0.07138967514038086,0.6068046689033508,0.7435015439987183,-0.06130794808268547
A,0.2109486162662506,0.7764719724655151,-3.769854970414599e-07,0.2623911499977112,0.6969683170318604,-0.03192910924553871,0.3141784369945526,0.6058919429779053,-0.05109621584415436,0.33845317363739014,0.5337473154067993,-0.06795626133680344,0.3426555395126343,0.4554945230484009,-0.08253531157970428,0.28087636828422546,0.624370813369751,-0.06819505989551544,0.29328498244285583,0.6092088222503662,-0.11647199839353561,0.2780800759792328,0.626903235912323,-0.14082485437393188,0.2765597403049469,0.6270993947982788,-0.15637697279453278,0.25040197372436523,0.6956460475921631,-0.07889527827501297,0.2728705108165741,0.6910770535469055,-0.13226599991321564,0.25063031911849976,0.6929892301559448,-0.14463336765766144,0.23746386170387268,0.6832265853881836,-0.15142081677913666,0.22339899837970734,0.7697129249572754,-0.09338073432445526,0.23529423773288727,0.7734872102737427,-0.14638322591781616,0.21058906614780426,0.7715615034103394,-0.14233045279979706,0.19845548272132874,0.7571690082550049,-0.1351039707660675,0.19981205463409424,0.8383162617683411,-0.11017584800720215,0.20107614994049072,0.8471802473068237,-0.15053704380989075,0.1821335107088089,0.8377655148506165,-0.15067583322525024,0.17007119953632355,0.8193410634994507,-0.14815792441368103
Z,0.7388134002685547,0.6404263973236084,6.075737246646895e-07,0.7099680304527283,0.609893798828125,-0.006600703112781048,0.7033286690711975,0.5406801700592041,-0.015361486002802849,0.7134243249893188,0.48595690727233887,-0.025533402338624,0.7162662148475647,0.4447898864746094,-0.037884607911109924,0.7093912363052368,0.44081881642341614,-0.0225257258862257,0.7107332348823547,0.34762948751449585,-0.04439341649413109,0.7162351012229919,0.28178441524505615,-0.06049400195479393,0.7249425053596497,0.22835421562194824,-0.0708053782582283,0.7297708988189697,0.43267273902893066,-0.03411809355020523,0.7305433750152588,0.32570260763168335,-0.0564398318529129,0.7385222315788269,0.250029981136322,-0.07245621085166931,0.7492898106575012,0.1901506781578064,-0.08169864863157272,0.7565294504165649,0.44045090675354004,-0.04623771458864212,0.7552953958511353,0.3350912928581238,-0.06695526093244553,0.7623371481895447,0.2648904025554657,-0.07863492518663406,0.7715542912483215,0.20763108134269714,-0.0843394547700882,0.7876133918762207,0.4635900557041168,-0.05885699391365051,0.785214364528656,0.3745304346084595,-0.074959896504879,0.7864161133766174,0.31635451316833496,-0.08025646209716797,0.7897027134895325,0.26622337102890015,-0.08214032649993896
K,0.8142032623291016,0.6916751861572266,-4.048453092764248e-07,0.8031447529792786,0.6359578967094421,-0.020365716889500618,0.7809829115867615,0.5868944525718689,-0.046783626079559326,0.7483059167861938,0.5600574612617493,-0.07353617995977402,0.7192208766937256,0.5373410582542419,-0.10237223654985428,0.8580878376960754,0.5436275005340576,-0.05163666233420372,0.8167825937271118,0.519208550453186,-0.08629495650529861,0.7884117364883423,0.503995418548584,-0.11502166092395782,0.764668881893158,0.48886096477508545,-0.13323208689689636,0.8780150413513184,0.5875228643417358,-0.0602211095392704,0.8082903027534485,0.5715436935424805,-0.08850091695785522,0.7745539546012878,0.5676850080490112,-0.10463415831327438,0.7520006895065308,0.5601373314857483,-0.11452097445726395,0.8811273574829102,0.6440816521644592,-0.06906796991825104,0.7993842363357544,0.6345371007919312,-0.09012862294912338,0.7736977338790894,0.6429764032363892,-0.08810515701770782,0.764824390411377,0.6446407437324524,-0.08521179109811783,0.871720552444458,0.7000096440315247,-0.08084528148174286,0.809455931186676,0.6952834129333496,-0.0951838344335556,0.78883957862854,0.6996292471885681,-0.08713033050298691,0.7823736071586609,0.7049649953842163,-0.07821830362081528
F,0.4147222340106964,0.19767291843891144,1.176598743768409e-06,0.47711703181266785,0.21222129464149475,-0.019212407991290092,0.5315373539924622,0.28756585717201233,-0.05133776366710663,0.544108510017395,0.37908729910850525,-0.07857508957386017,0.5481566786766052,0.4504977762699127,-0.10702332109212875,0.5701057314872742,0.2700458765029907,-0.10536650568246841,0.5827484726905823,0.41017821431159973,-0.1482955813407898,0.5871520638465881,0.502968430519104,-0.17373940348625183,0.5874665379524231,0.5716646909713745,-0.1883356124162674,0.5184791088104248,0.2676253318786621,-0.11479154229164124,0.5358478426933289,0.4295474886894226,-0.1549198478460312,0.5433309078216553,0.5207659602165222,-0.16423064470291138,0.5468791127204895,0.5797996520996094,-0.17045988142490387,0.4602937400341034,0.2787635624408722,-0.12008608132600784,0.46750643849372864,0.43394044041633606,-0.1445770561695099,0.46774810552597046,0.43964946269989014,-0.1286168098449707,0.4680980443954468,0.41725248098373413,-0.11642587929964066,0.405591756105423,0.29638656973838806,-0.12671959400177002,0.42246001958847046,0.40682166814804077,-0.13727888464927673,0.42396780848503113,0.3984108567237854,-0.1187199056148529,0.4225935935974121,0.3711642324924469,-0.10359974205493927
M,0.7357509732246399,0.2844650149345398,1.4450351670802775e-07,0.7394488453865051,0.2636575996875763,-0.00468404171988368,0.7407219409942627,0.23793227970600128,-0.00581741938367486,0.7406055927276611,0.2163199931383133,-0.006702939979732037,0.7409576773643494,0.19862574338912964,-0.0069404118694365025,0.7300930619239807,0.2181246131658554,0.0025287573225796223,0.7330455780029297,0.18970222771167755,-0.0006718607037328184,0.7413498163223267,0.1765604019165039,-0.004754365421831608,0.7503381371498108,0.17106781899929047,-0.006863860413432121,0.7285172343254089,0.21831776201725006,0.004298189654946327,0.731533408164978,0.1906994730234146,0.0029566078446805477,0.7395721077919006,0.1791520118713379,-0.0009524936904199421,0.7488600611686707,0.17368334531784058,-0.0036013848148286343,0.7293550968170166,0.21991457045078278,0.005184574518352747,0.7323322296142578,0.19440922141075134,0.00535193458199501,0.7387110590934753,0.1832330822944641,0.003556301351636648,0.7460364103317261,0.17734849452972412,0.002034291159361601,0.7319285869598389,0.22295545041561127,0.005384183023124933,0.7331987023353577,0.2023932933807373,0.006488380953669548,0.7373634576797485,0.1911821812391281,0.006930722389370203,0.7424065470695496,0.18457792699337006,0.007375903893262148
Z,0.45395639538764954,0.8117157220840454,5.788108410342829e-07,0.4878498613834381,0.7450838088989258,0.024639630690217018,0.522767961025238,0.6629900932312012,0.02394980937242508,0.5645387768745422,0.6093941926956177,0.01590418443083763,0.605256199836731,0.5811565518379211,0.008001549169421196,0.47342634201049805,0.5646145343780518,0.007798424456268549,0.5725029706954956,0.5394084453582764,-0.006922295317053795,0.6355801224708557,0.539189875125885,-0.020157553255558014,0.682795524597168,0.5500520467758179,-0.029548659920692444,0.4716707170009613,0.5633022785186768,-0.0160305667668581,0.5849740505218506,0.5313399434089661,-0.025002771988511086,0.6511840224266052,0.5350093841552734,-0.029471566900610924,0.6990529894828796,0.5454363822937012,-0.03442614525556564,0.48388439416885376,0.585427463054657,-0.038697920739650726,0.5952487587928772,0.5507982969284058,-0.045748159289360046,0.6597100496292114,0.5522080659866333,-0.04553169384598732,0.7055368423461914,0.5590611696243286,-0.04730011150240898,0.5109440088272095,0.6251003742218018,-0.06016493961215019,0.6018047332763672,0.5998424291610718,-0.06301316618919373,0.654550313949585,0.5978833436965942,-0.05924209579825401,0.6937790513038635,0.5996464490890503,-0.05718919262290001
Z,0.4576132893562317,0.8288052678108215,6.121616138443642e-07,0.5094956159591675,0.7568559646606445,0.01964268647134304,0.5317993760108948,0.6690835356712341,0.0239011999219656,0.5595014691352844,0.6061951518058777,0.021892305463552475,0.5835681557655334,0.5658254027366638,0.021278373897075653,0.4493141174316406,0.5596256852149963,0.022115901112556458,0.5475218892097473,0.5204808712005615,0.012215448543429375,0.6118878126144409,0.5097519755363464,-0.0012424648739397526,0.6589990854263306,0.5099450349807739,-0.011577884666621685,0.45100998878479004,0.5585101842880249,0.003840391058474779,0.5639855861663818,0.5101163387298584,-0.001952724764123559,0.6309705376625061,0.5040871500968933,-0.009272785857319832,0.6805838346481323,0.5054376125335693,-0.016141660511493683,0.466671884059906,0.5773850083351135,-0.01452259998768568,0.5799503326416016,0.5321805477142334,-0.01856960915029049,0.6437950134277344,0.5218102335929871,-0.02230430394411087,0.6893093585968018,0.5203547477722168,-0.02675296925008297,0.4961061179637909,0.6119840741157532,-0.03249123692512512,0.5846769213676453,0.5771123170852661,-0.03472583368420601,0.6343620419502258,0.5665349960327148,-0.03411541506648064,0.6730859279632568,0.560965895652771,-0.03399078547954559
A,0.19136804342269897,0.7907505631446838,-8.054549311964365e-07,0.26912927627563477,0.6962938904762268,-0.02609195187687874,0.30598729848861694,0.5734335780143738,-0.04481314495205879,0.3304072618484497,0.4837377071380615,-0.06271646171808243,0.3532570004463196,0.40106678009033203,-0.07804980129003525,0.2118639200925827,0.4962409734725952,-0.056841034442186356,0.3186606168746948,0.569057822227478,-0.09528154879808426,0.3075418472290039,0.6153757572174072,-0.11833062022924423,0.2725977301597595,0.6029268503189087,-0.13855145871639252,0.15992049872875214,0.5546712875366211,-0.06710326671600342,0.296448677778244,0.6420634388923645,-0.09949006885290146,0.2811870574951172,0.6728220582008362,-0.10752083361148834,0.2418312430381775,0.6500054597854614,-0.12060867995023727,0.13100974261760712,0.6308255791664124,-0.07995424419641495,0.2628794312477112,0.7037045955657959,-0.10549391806125641,0.24929338693618774,0.7244995832443237,-0.0952506735920906,0.21082714200019836,0.6988143920898438,-0.09514965116977692,0.11291719973087311,0.711717426776886,-0.0976485013961792,0.2156878262758255,0.7602244019508362,-0.1216539591550827,0.21537210047245026,0.7695050239562988,-0.12167965620756149,0.18641778826713562,0.7514014840126038,-0.1239645853638649
M,0.724016547203064,0.5637370347976685,9.805227136894246e-07,0.752861499786377,0.4313770532608032,-0.036347754299640656,0.730042040348053,0.3039661943912506,-0.07496296614408493,0.7088293433189392,0.19061370193958282,-0.10704078525304794,0.6891663074493408,0.09282845258712769,-0.14348793029785156,0.6260273456573486,0.30583086609840393,-0.10515466332435608,0.4901345372200012,0.2545902132987976,-0.14798006415367126,0.4072810411453247,0.22598358988761902,-0.17053639888763428,0.34168219566345215,0.20453321933746338,-0.18375712633132935,0.5986445546150208,0.3930969834327698,-0.1105445995926857,0.44864165782928467,0.32791978120803833,-0.14985308051109314,0.3580315411090851,0.2881280481815338,-0.17117393016815186,0.29755663871765137,0.2581959664821625,-0.18553489446640015,0.5742166638374329,0.48098689317703247,-0.11444232612848282,0.4324720799922943,0.415734201669693,-0.15007634460926056,0.3461690843105316,0.37463799118995667,-0.1658601611852646,0.2880968749523163,0.3375033438205719,-0.17349161207675934,0.5540505647659302,0.5626926422119141,-0.11843350529670715,0.43976885080337524,0.5035263299942017,-0.1497136950492859,0.3728030025959015,0.46428382396698,-0.15867093205451965,0.3225494921207428,0.42764461040496826,-0.16041384637355804
A,0.20277929306030273,0.7256878614425659,-2.4003398380045837e-07,0.24676711857318878,0.679314911365509,-0.033455125987529755,0.30255940556526184,0.6039766669273376,-0.06692208349704742,0.32921212911605835,0.5376761555671692,-0.09507990628480911,0.33951666951179504,0.45896613597869873,-0.1194446012377739,0.208246648311615,0.6497417092323303,-0.12324615567922592,0.29629242420196533,0.6664264798164368,-0.1832137554883957,0.2913615107536316,0.6752422451972961,-0.20334628224372864,0.2666412889957428,0.6659153699874878,-0.2104814201593399,0.17466506361961365,0.701847493648529,-0.13081002235412598,0.27498728036880493,0.7276034951210022,-0.19284938275814056,0.26535406708717346,0.7273978590965271,-0.19320395588874817,0.23596055805683136,0.7099684476852417,-0.19130097329616547,0.15796232223510742,0.7566853761672974,-0.1389876753091812,0.2500242590904236,0.78392493724823,-0.1932671070098877,0.2395411729812622,0.7859225869178772,-0.17912760376930237,0.21768246591091156,0.7665958404541016,-0.16613270342350006,0.15135502815246582,0.8072790503501892,-0.14849251508712769,0.22046150267124176,0.8343707323074341,-0.1890082061290741,0.21721813082695007,0.8293308615684509,-0.1866443157196045,0.20354384183883667,0.8031519651412964,-0.1847279667854309
Z,0.6646462678909302,0.39098507165908813,1.7075318226034142e-07,0.653714656829834,0.34368637204170227,-0.004130951594561338,0.6562419533729553,0.28985875844955444,-0.014410348609089851,0.6657893657684326,0.2492998242378235,-0.024485357105731964,0.6736917495727539,0.21835100650787354,-0.03574342280626297,0.6505339741706848,0.271761417388916,-0.03690973296761513,0.6585673093795776,0.20742082595825195,-0.06004589423537254,0.6646106243133545,0.16779279708862305,-0.07330983877182007,0.6700429916381836,0.13554097712039948,-0.08200974017381668,0.6572648286819458,0.2836046814918518,-0.046029023826122284,0.6699655055999756,0.22281144559383392,-0.07006686925888062,0.6798658967018127,0.1836128532886505,-0.0810728669166565,0.6889522075653076,0.14944642782211304,-0.08853966742753983,0.6678889989852905,0.3046441078186035,-0.05452302470803261,0.6804036498069763,0.24482575058937073,-0.07788044214248657,0.6902063488960266,0.20489439368247986,-0.0878899097442627,0.6984186172485352,0.16983243823051453,-0.09393191337585449,0.6826997399330139,0.33069223165512085,-0.062221188098192215,0.692081868648529,0.29173338413238525,-0.08314931392669678,0.698815107345581,0.2628832459449768,-0.09210364520549774,0.7048434615135193,0.2363622933626175,-0.09787487983703613
Z,0.7157990336418152,0.7164831161499023,6.50752497222129e-07,0.6603291630744934,0.6667590141296387,0.0320657342672348,0.6474280953407288,0.5699654817581177,0.040858861058950424,0.6576913595199585,0.5159932374954224,0.03619646281003952,0.6663358807563782,0.4659464359283447,0.027662383392453194,0.6573770046234131,0.44263070821762085,0.04402270168066025,0.6566587686538696,0.3332778811454773,0.03374245762825012,0.6615967750549316,0.25407686829566956,0.02055957168340683,0.6716051697731018,0.18603500723838806,0.009559255093336105,0.6687791347503662,0.43586260080337524,0.008208992891013622,0.6612377762794495,0.31257617473602295,-0.004026283975690603,0.665723979473114,0.22119665145874023,-0.01935400255024433,0.6763501763343811,0.15090253949165344,-0.030651407316327095,0.6843721866607666,0.4459548592567444,-0.02918151579797268,0.6747821569442749,0.32498350739479065,-0.0427323542535305,0.6801325678825378,0.24172723293304443,-0.053394515067338943,0.6870865821838379,0.17314457893371582,-0.061718396842479706,0.7010011076927185,0.4667602777481079,-0.06595928221940994,0.6949565410614014,0.36400267481803894,-0.07874125242233276,0.6990997791290283,0.2949860692024231,-0.0840449258685112,0.7050413489341736,0.23744457960128784,-0.08900485187768936
A,0.2501380741596222,0.7739328145980835,-6.339964215840155e-07,0.3210488557815552,0.6867241859436035,-0.03320983797311783,0.3568975329399109,0.5746356844902039,-0.054137129336595535,0.38237464427948,0.4914644658565521,-0.07277186214923859,0.3999451994895935,0.4096870422363281,-0.08781816810369492,0.2626904845237732,0.5080947875976562,-0.06269045174121857,0.3729982376098633,0.5773502588272095,-0.10985264182090759,0.36342060565948486,0.6233159899711609,-0.13640497624874115,0.32422512769699097,0.6112452149391174,-0.15629622340202332,0.21645207703113556,0.5696560144424438,-0.071153424680233,0.3537582755088806,0.6525542140007019,-0.11287251114845276,0.33900976181030273,0.6831443905830383,-0.121671661734581,0.2971028685569763,0.6611490845680237,-0.13139748573303223,0.19191975891590118,0.6505548357963562,-0.08373544365167618,0.32154524326324463,0.7244879007339478,-0.1194944679737091,0.3097749352455139,0.7436481714248657,-0.1083107739686966,0.2710285782814026,0.7172991037368774,-0.10279110819101334,0.17663288116455078,0.7366952896118164,-0.10143894702196121,0.27636945247650146,0.7900067567825317,-0.13328105211257935,0.2776487469673157,0.7960125207901001,-0.13411809504032135,0.249662846326828,0.7765341997146606,-0.13358327746391296
G,0.6707884073257446,0.6391748189926147,-1.2587425146648457e-07,0.6401826739311218,0.5669038891792297,-0.02149946615099907,0.5740181803703308,0.49096816778182983,-0.044847648590803146,0.500939667224884,0.4589766561985016,-0.06271765381097794,0.44102615118026733,0.4441179931163788,-0.0850190743803978,0.5701978802680969,0.4235551655292511,-0.07638203352689743,0.45537954568862915,0.4322536587715149,-0.10407621413469315,0.3853834867477417,0.4508402943611145,-0.11751725524663925,0.34158435463905334,0.4660862386226654,-0.12626434862613678,0.5803532004356384,0.47773438692092896,-0.07997750490903854,0.45172345638275146,0.5058484077453613,-0.10379206389188766,0.41049009561538696,0.5346793532371521,-0.1064755991101265,0.39110615849494934,0.5510611534118652,-0.11094797402620316,0.5806246995925903,0.5485827922821045,-0.08171853423118591,0.461841344833374,0.5934832096099854,-0.10274610668420792,0.46693915128707886,0.6231743097305298,-0.0926576554775238,0.48995429277420044,0.6303384900093079,-0.08627894520759583,0.5721549391746521,0.6235968470573425,-0.0841934010386467,0.4791187047958374,0.6491952538490295,-0.10692282766103745,0.48556777834892273,0.6687158346176147,-0.10064081102609634,0.5094718933105469,0.6744166612625122,-0.09328774362802505
T,0.7439395785331726,0.5545511841773987,-1.9617866087173752e-07,0.6712734699249268,0.556981086730957,-0.010740543715655804,0.6223912835121155,0.5187845826148987,-0.028734907507896423,0.5933138728141785,0.48261430859565735,-0.048471368849277496,0.558509111404419,0.4583740532398224,-0.0687301754951477,0.6370442509651184,0.3592360019683838,-0.03619964420795441,0.5813583135604858,0.2878700792789459,-0.07132544368505478,0.5387643575668335,0.2362830489873886,-0.09587359428405762,0.5033975839614868,0.19271737337112427,-0.11570823937654495,0.6771597862243652,0.3430435061454773,-0.04961803928017616,0.5955246686935425,0.4136822521686554,-0.08602645993232727,0.6181680560112,0.4774102568626404,-0.08440035581588745,0.6489304900169373,0.47528284788131714,-0.08006889373064041,0.7112453579902649,0.3680093288421631,-0.06562899798154831,0.63775235414505,0.45929834246635437,-0.09537846595048904,0.6551241874694824,0.50450599193573,-0.07206552475690842,0.6799793839454651,0.49398693442344666,-0.054766010493040085,0.7367478609085083,0.41575536131858826,-0.0842747613787651,0.6773108243942261,0.49410995841026306,-0.10850340127944946,0.6882734298706055,0.5266058444976807,-0.09647447615861893,0.7087045907974243,0.5150166153907776,-0.08438505977392197
